id	sentence1	sentence2	label
4950	シュルマンの音楽は「グリッチ」の要素を取り入れており、IDM 影響の大きさが特長です。	シャルマンのサウンドには「グリッチ（電子音）」の要素があり、IDM を色濃く反映している。	1.0
4951	異なる IE が多数必要な場合、容量計画の問題が多数発生し、そのために IP が配信されなくなります。	必要な IE が多くなると、本質的に容量計画の問題が増える結果になり、IP の送達不能につながることが多くなります。	0.0
4953	それはバージニア州グラスゴー北西の 20 マイル、ヴァージニア州ロアノーク南東から 2 マイルの場所に位置しています。	それは、バージニア州ロアノークの北西 20 マイル、バージニア州グラスゴーの南東約 2 マイルの場所です。	0.0
4956	チームは 1953 年にアジア、1959 年 8 月にオーストラリアでツアーを行いました。	チームは 1953 年にはアジアで、1959 年 8 月にはオーストラリアで遠征試合を行った。	1.0
4960	ウォーレン・ヘインズは、1980 年 20 歳の時に、デイビット・アーラン・コーのツアー バンドやレコーディング バンドに参加しました。	1980 年、20 歳のとき、デイビット・アーランはウォーレン・ヘインズのバンドのツアーおよびレコーディングに参加しました。	0.0
4965	1961 年に「これこそあなたの人生」というテレビ番組でエイモン・アンドリューズによるドッキリの対象になったのはハーバート・ハーバートでした。	ハーバートは、1961 年に放送されたテレビ番組『This Is Your Life』で特集され、エイモン・アンドリューズ（Eamonn Andrews）に驚嘆した。	1.0
4966	「ギロチン」が最後に使用されたのは西ドイツでは 1949 年、東ドイツでは 1966 年のことでした。	「ギロチン」が最後に使用されたのは、西ドイツで 1949 年、東ドイツで 1966 年でした。	1.0
4970	ウスターシャーは、英国ウスターの市また州庁所在地です。	ウスター (Worcester) はイギリスのウスターシャー州の街。	0.0
4971	彼は後にそれをナチ党のシンボルとして利用し、白の円に赤の背景で旗に描きました。	後に彼は、それをナチ党のシンボルとして使用し、赤い丸と白い背景の上に配置して旗にしました。	0.0
4973	ケディは、インドのマディヤ・プラデーシュ州にあるボーパール地区の村であり、ベラシア郡に位置しています。	ケディは、インドのマディヤ・プラデーシュ州のボーパール区の村です。ベラジア地区に位置しています。	1.0
4975	金融契約の締結には信頼できる連署人が推奨されますが、女性連署人の平等については異議が唱えられています。	信頼できる証言の平等については議論が交わされているが、女性証人との書面による金融契約が推奨される。	0.0
4981	Autism Speaks は、ローレン・ティエリーとエリック・ソロモンのプロデュースによる短編映画「毎日オーティズム (Autism Every Day)」のスポンサーとなって配信しています。	Autism Speaks は、ローレン・ティエリーとエリック・ソロモンとをスポンサーとして「自閉症の毎日」という短編映画を制作し、現在それを配布しています。	0.0
4982	ユイグは 1962 年にパリに生まれ、チリとニューヨークに居住し、働いています。	ヒューグは、1962 年にチリおよびニューヨークに生まれました。現在ヒューグはパリに住み、そこで仕事をしています。	0.0
4989	この気候地域は、温暖なあるいは暑い（そして多くの場合湿気の多い）夏とそれほど寒くない冬という季節による大きな気温の変動を特徴とします。	この気候地域の特徴は、季節ごとの気温の変動が大きく、夏は暖かくて湿度が高く (暑いことが多い)、冬の寒さは厳しくありません。	0.0
4994	彼は 1954 年 6 月 30 日に、オクラホマ州クレアモアで胃がんで亡くなりました。ニューヨークには、リン・リグス記念館があります。	1954 年 6 月 30 日にニューヨークにて胃癌で死亡。リン・リッグス記念館はオクラホマ州クレアモアに所在する。	0.0
5001	Tipico CO. Ltd と Tipico Casino Ltd は、マルタ金融庁の国際登録に記載される貿易会社として 2004 年に創立されました。	ティピコ株式会社とティピコ カシノ株式会社は、2004 年にマルタ金融サービス機構商業登記簿の中で国際貿易会社として設立されました。	0.0
5002	このカテゴリーには、イスラエル以外のリーグで現在プレーしている、またはプレーしたことのあるイスラエルのサッカー選手が該当する。	このカテゴリーには、現在または過去にイスラエル以外のリーグで活躍したことのあるイスラエルのサッカー選手が該当します。	1.0
5005	「エブリシング・バット・ユー」は 1945 年の歌で、デューク・エリントンおよびハリー・ジェイムスが作曲、ドン・ジョージが作詞しました。	1945 年の歌「エブリシング・バット・ユー」は、デューク・エリントンおよびハリー・ジェイムスが作曲し、ドン・ジョージが作詞したものです。	1.0
5006	この協会は、1986 年にロバート・フラーの兄弟ロンが設立した。	次バージョンはロバート・フーラーの兄弟のロンによって 1986 年に制作されました。	1.0
5015	子音 (放出音) は特定の言語で使用される口蓋音の一種であり、その音は際音標文字で記号として表されます。	NS	0.0
